Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Retailer,Country,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
"Feb 11, 2026","Feb 16, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads individual colors,12,2,16.6667%,$1.97,$3.93,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuse beads iron beads kids,1,1,100.0000%,$1.68,$1.68,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM SK fuse bead kit TOS,mini fuse beads - SPM SK fuse bead kit TOS,Amazon,United States,fuse bead kit,EXACT,fuse beads kit,12642,79,0.6249%,$0.97,$76.28,$168.88,45.1682%,2.21,5,5,6.3291%,3,2,$98.94,$69.94
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,close-match,-,fuse beads kit,4,2,50.0000%,$0.19,$0.38,$34.96,1.0870%,92.00,1,1,50.0000%,1,0,$34.96,$0.00
"Feb 11, 2026","Feb 16, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads kit,2283,12,0.5256%,$0.75,$8.97,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuse beads kit,1,1,100.0000%,$0.81,$0.81,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads kit 2.6mm,4,1,25.0000%,$1.34,$1.34,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads kit 5mm,1,1,100.0000%,$1.67,$1.67,$32.98,5.0637%,19.75,1,1,100.0000%,1,0,$32.98,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuse beads kit 64 color 2.6mm,3,1,33.3333%,$0.64,$0.64,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 13, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuse beads kit for kids,9,2,22.2222%,$1.49,$2.97,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 16, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuse beads kit with iron,12,3,25.0000%,$1.64,$4.93,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM SK fuse bead kit TOS,mini fuse beads - SPM SK fuse bead kit TOS,Amazon,United States,fuse bead kit,EXACT,fuse beads kits,141,3,2.1277%,$1.26,$3.79,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads kits cheap,1,1,100.0000%,$1.45,$1.45,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,biggie beads - SPM MK broad TOS,Amazon,United States,large fuse bead,BROAD,fuse beads large,3,1,33.3333%,$1.98,$1.98,$24.98,7.9263%,12.62,1,1,100.0000%,1,0,$24.98,$0.00
"Feb 11, 2026","Feb 11, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,biggie beads - SPM MK broad TOS,Amazon,United States,large perler bead,BROAD,fuse beads large,3,1,33.3333%,$0.92,$0.92,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads light gray,4,1,25.0000%,$2.09,$2.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads mini,8,1,12.5000%,$2.09,$2.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads neon,1,1,100.0000%,$2.09,$2.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads only,1,1,100.0000%,$2.09,$2.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads perler,6,1,16.6667%,$0.63,$0.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads pixel art craft,1,1,100.0000%,$2.09,$2.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuse beads refill,3,1,33.3333%,$1.68,$1.68,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuse beads set,1,1,100.0000%,$1.68,$1.68,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads shape,2,1,50.0000%,$2.09,$2.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,fuse beads tool,3,1,33.3333%,$1.37,$1.37,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuse beads with board kit,1,1,100.0000%,$1.54,$1.54,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,loose-match,-,fuse bits toys,1,1,100.0000%,$0.08,$0.08,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 15, 2026",fuse beads,USD,mini fuse beads - SPM SK fuse bead kit TOS,mini fuse beads - SPM SK fuse bead kit TOS,Amazon,United States,fuse bead kit,EXACT,fused bead kit,33,3,9.0909%,$1.18,$3.55,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,mini fuse beads - SPM SK fuse bead kit TOS,mini fuse beads - SPM SK fuse bead kit TOS,Amazon,United States,fuse bead kit,EXACT,fused beads kit,5,1,20.0000%,$1.43,$1.43,$32.98,4.3360%,23.06,1,1,100.0000%,1,0,$32.98,$0.00
"Feb 17, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,biggie beads - SPM MK broad TOS,Amazon,United States,large fuse bead,BROAD,fusible beads for kids,1,1,100.0000%,$1.50,$1.50,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuze beads,2,1,50.0000%,$1.65,$1.65,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,fuse beads kit mini,BROAD,fuze beads set,1,1,100.0000%,$1.14,$1.14,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",.Catch All Auto,USD,Catch All - Auto - 0.15 - incrementum,Catch All - Auto - 0.15 - incrementum,Amazon,United States,loose-match,-,fuze pen mini beads,2,1,50.0000%,$0.15,$0.15,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,Catch All - Auto - 0.15 - incrementum,Catch All - Auto - 0.15 - incrementum,Amazon,United States,loose-match,-,get started in finger knitting,1,1,100.0000%,$0.06,$0.06,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,biggie beads - SPM MK broad TOS,Amazon,United States,large fuse bead,BROAD,giant fuse beads,1,1,100.0000%,$1.07,$1.07,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 17, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,biggie beads - SPM MK broad TOS,Amazon,United States,large perler bead,BROAD,giant perler beads,9,2,22.2222%,$1.09,$2.18,$24.98,8.7270%,11.46,1,1,50.0000%,1,0,$24.98,$0.00
"Feb 14, 2026","Feb 14, 2026",princess lacing cards,USD,princess lacing - SPA auto,princess lacing - SPA auto,Amazon,United States,substitutes,-,gift for 5 year old girl,2,1,50.0000%,$0.63,$0.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",princess lacing cards,USD,princess lacing - SPA auto,princess lacing - SPA auto,Amazon,United States,substitutes,-,gifts for 5 year old girls,1,1,100.0000%,$0.63,$0.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,embroidery beginner - SPM MK broad TOS,Amazon,United States,embroidery for kids,BROAD,girl embroidery kit,1,1,100.0000%,$1.24,$1.24,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",princess lacing cards,USD,princess lacing - SPA auto,princess lacing - SPA auto,Amazon,United States,substitutes,-,girls activities,1,1,100.0000%,$0.63,$0.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 16, 2026",fairy family,USD,fairy sewing - SPM MK broad,fairy sewing - SPM MK broad,Amazon,United States,girls sewing kit,PHRASE,girls sewing kit,28,2,7.1429%,$0.81,$1.61,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fairy family,USD,fairy sewing - SPM MK broad,fairy sewing - SPM MK broad,Amazon,United States,girls sewing kit,PHRASE,girls sewing kit ages 6-8,2,1,50.0000%,$1.49,$1.49,$21.98,6.7789%,14.75,1,1,100.0000%,1,0,$21.98,$0.00
"Feb 12, 2026","Feb 12, 2026",princess lacing cards,USD,princess lacing - SPA auto,princess lacing - SPA auto,Amazon,United States,substitutes,-,girls toys age 6-8,2,1,50.0000%,$0.63,$0.63,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM broad,latch hook pillow - SPM broad,Amazon,United States,latch hook kits,BROAD,girly pattern latch hook kit,1,1,100.0000%,$0.78,$0.78,$24.98,3.1225%,32.03,1,1,100.0000%,1,0,$24.98,$0.00
"Feb 11, 2026","Feb 11, 2026",fuse beads,USD,mini fuse beads - SPM MK broad mini root,mini fuse beads - SPM MK broad mini root,Amazon,United States,mini fuse beads,BROAD,green fuse beads,13,1,7.6923%,$0.76,$0.76,$32.98,2.3044%,43.39,1,1,100.0000%,1,0,$32.98,$0.00
"Feb 11, 2026","Feb 11, 2026",Needlepoint,USD,needlepoint - SPA auto TOS,needlepoint - SPA auto TOS,Amazon,United States,loose-match,-,half stitch craft kits,1,1,100.0000%,$0.45,$0.45,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,loose-match,-,half stitch kits,1,1,100.0000%,$0.19,$0.19,$17.98,1.0567%,94.63,1,1,100.0000%,0,1,$0.00,$17.98
"Feb 13, 2026","Feb 13, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,needlepoint - SPM MK broad and phrase TOS,Amazon,United States,needlepoint kit,BROAD,half stitch needlepoint bag kit,3,1,33.3333%,$0.44,$0.44,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,needlepoint - SPM MK broad and phrase TOS,Amazon,United States,needlepoint kit,BROAD,half stitch needlepoint kits,21,1,4.7619%,$0.38,$0.38,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",Needlepoint,USD,needlepoint - SPM MK broad and phrase TOS,needlepoint - SPM MK broad and phrase TOS,Amazon,United States,needlepoint kits,BROAD,half stitch needlepoint kits,10,1,10.0000%,$1.15,$1.15,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 14, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,loose-match,-,half stitch needlepoint kits,88,5,5.6818%,$0.19,$0.95,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,substitutes,-,half stitch needlepoint kits,13,1,7.6923%,$0.08,$0.08,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,substitutes,-,half stitch pouch kit,12,1,8.3333%,$0.19,$0.19,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,biggie beads - SPM MK broad TOS,Amazon,United States,large perler bead,BROAD,hama beads,17,1,5.8824%,$0.70,$0.70,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,close-match,-,hama beads,12,1,8.3333%,$0.08,$0.08,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,loose-match,-,hama beads art,2,1,50.0000%,$0.19,$0.19,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,loose-match,-,hand crafts adults,1,1,100.0000%,$0.12,$0.12,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,substitutes,-,hand embroidery art,16,1,6.2500%,$0.14,$0.14,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,loose-match,-,hand embroidery designs,11,1,9.0909%,$0.07,$0.07,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,embroidery beginner - SPM MK broad TOS,Amazon,United States,kids embroidery,BROAD,hand embroidery kids 5 years old,1,1,100.0000%,$1.35,$1.35,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,close-match,-,hand embroidery kit,5,1,20.0000%,$0.19,$0.19,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 16, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,4 flowers - SPM MK broad ultra targeted,Amazon,United States,beginning embroidery kits for adults,BROAD,hand embroidery kit,274,3,1.0949%,$0.46,$1.38,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",4 Flowers embroidery,USD,4 flowers - SPM MK broad ultra targeted,4 flowers - SPM MK broad ultra targeted,Amazon,United States,embroidery kit for beginners,BROAD,hand embroidery kit starter,1,1,100.0000%,$0.79,$0.79,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,substitutes,-,hand embroidery patterns,16,1,6.2500%,$0.14,$0.14,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Embroidery for kids,USD,embroidery beginner - SPM MK broad TOS,embroidery beginner - SPM MK broad TOS,Amazon,United States,beginner embroidery kit for kids,BROAD,hand embroidery starter kit for kids beginners,4,1,25.0000%,$0.84,$0.84,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",fairy family,USD,fairy sewing - SPM MK broad,fairy sewing - SPM MK broad,Amazon,United States,sewing for kids,PHRASE,hand sewing for kids,3,1,33.3333%,$1.14,$1.14,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",.Catch All Auto,USD,catch all - auto - 0.19 incrumentum,catch all - auto - 0.19 incrumentum,Amazon,United States,loose-match,-,handwork embroidery design,2,1,50.0000%,$0.07,$0.07,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Cat And Hat Knitting,USD,cat knitting - SPM product targeting,cat knitting - SPM product targeting,Amazon,United States,"asin=""B0B8W4FK4Q""",-,hat knitting kit,8,1,12.5000%,$1.10,$1.10,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,cat knitting - SPM broad,Amazon,United States,knitting kit for kids,PHRASE,hat knitting kit for kids,1,1,100.0000%,$1.47,$1.47,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 16, 2026","Feb 16, 2026",Cat And Hat Knitting,USD,cat knitting - SPM broad,cat knitting - SPM broad,Amazon,United States,loom knitting kit,BROAD,hat knitting loom,1,1,100.0000%,$0.47,$0.47,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 13, 2026","Feb 13, 2026",Cat And Hat Knitting,USD,cat knitting - SPA auto,cat knitting - SPA auto,Amazon,United States,close-match,-,hat loom kid,1,1,100.0000%,$0.71,$0.71,$26.98,2.6316%,38.00,1,1,100.0000%,1,0,$26.98,$0.00
"Feb 16, 2026","Feb 16, 2026",Cat And Hat Knitting,USD,cat knitting - SPM product targeting,cat knitting - SPM product targeting,Amazon,United States,"asin=""B0B8W4FK4Q""",-,hat making kit,5,1,20.0000%,$0.92,$0.92,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",Cross And Embroidery Kits,USD,cross embroidery - small kit SPA auto,cross embroidery - SPA auto,Amazon,United States,loose-match,-,healing wave punch stitching kit kids,1,1,100.0000%,$0.53,$0.53,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 12, 2026","Feb 12, 2026",Latch Hook Pillow,USD,latch hook pillow - SPA auto,latch hook pillow - SPA auto,Amazon,United States,loose-match,-,heart pillow kit,1,1,100.0000%,$0.64,$0.64,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM broad,latch hook pillow - SPM broad,Amazon,United States,latch hook pillow kit,BROAD,heart pillow latch hook kit,4,1,25.0000%,$1.56,$1.56,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",biggie beads,USD,biggie beads - SPM MK broad TOS,biggie beads - SPM MK broad TOS,Amazon,United States,large fuse bead,BROAD,heat and fuse melty beads,2,1,50.0000%,$2.04,$2.04,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",.Catch All Auto,USD,Catch All - Auto - 0.15 - incrementum,Catch All - Auto - 0.15 - incrementum,Amazon,United States,loose-match,-,heat and fuse melty beads,1,1,100.0000%,$0.15,$0.15,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",fairy family,USD,fairy sewing - SPM MK broad,fairy sewing - SPM MK broad,Amazon,United States,kids sewing kits,PHRASE,high end kids sewing kit,3,1,33.3333%,$1.09,$1.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM broad,latch hook pillow - SPM broad,Amazon,United States,latch hook kit for kids,BROAD,hook and loop rug kit easy kids,1,1,100.0000%,$1.09,$1.09,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 15, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM broad,latch hook pillow - SPM broad,Amazon,United States,latch hook kit,BROAD,hook latch tug for beginners,1,1,100.0000%,$0.86,$0.86,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 11, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM broad,latch hook pillow - SPM broad,Amazon,United States,latch hook kits,BROAD,hook latching kits,1,1,100.0000%,$0.96,$0.96,$24.98,3.8431%,26.02,1,1,100.0000%,1,0,$24.98,$0.00
"Feb 11, 2026","Feb 11, 2026",Latch Hook Pillow,USD,latch hook pillow - SPA auto,latch hook pillow - SPA auto,Amazon,United States,loose-match,-,hook pillow kit,1,1,100.0000%,$0.64,$0.64,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 14, 2026","Feb 14, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM product targeting,latch hook pillow - SPM product targeting,Amazon,United States,"asin=""B06XRRN4VL""",-,hook rug,1,1,100.0000%,$1.03,$1.03,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 15, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch hook pillow - SPM hook rug kits for kids TOS,latch hook pillow - SPM hook rug kits for kids TOS,Amazon,United States,hook rug kits for kids,EXACT,hook rug kits for kids,35,5,14.2857%,$0.80,$4.00,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 11, 2026","Feb 17, 2026",Latch hook kits,USD,latch hook - SPM SK hook rug kits for kids TOS,latch hook - SPM SK hook rug kits for kids TOS,Amazon,United States,hook rug kits for kids,EXACT,hook rug kits for kids,88,5,5.6818%,$1.04,$5.22,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch hook pillow - SPA auto,latch hook pillow - SPA auto,Amazon,United States,loose-match,-,hook rug pillow for kids,1,1,100.0000%,$0.54,$0.54,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
"Feb 17, 2026","Feb 17, 2026",Latch Hook Pillow,USD,latch hook pillow - SPA auto,latch hook pillow - SPA auto,Amazon,United States,loose-match,-,hook rug pillows for kids,1,1,100.0000%,$0.64,$0.64,$0.00,,0.00,0,0,0.0000%,0,0,$0.00,$0.00
